Job Title,Salary Estimate,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer provided,Lower Salary,Upper Salary,Avg Salary(K),company_txt,Job Location,Age,Python,spark,aws,excel,sql,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree,Same City
Senior Data Scientist,95-154 ,3.5,Brighthouse Financial,"Charlotte, NC","Charlotte, NC",1001 - 5000 ,2017,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,95,154,124.5,Brighthouse Financial,NC,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
Data Scientist,111-176 ,2.5,CareDx,"Brisbane, CA","Brisbane, CA",1 - 50 ,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Sequenom,0,0,111,176,143.5,CareDx,CA,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P,1
Data Scientist,87-140 ,3.9,Serigor Inc.,"San Francisco, CA","Baltimore, MD",1 - 50 ,-1,Company - Private,IT Services,Information Technology,Less than $1 million (USD),-1,0,0,87,140,113.5,Serigor Inc.,CA,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,0
Data Scientist,76-127 ,3.4,Leidos,"Springfield, VA","Reston, VA",10000+ ,1969,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,76,127,101.5,Leidos,VA,55,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,data scientist,na,M,0
"Data Analyst, Performance Partnership",54-92 ,3.6,Beckman Coulter Diagnostics,"New York, NY","Brea, CA",10000+ ,1935,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",0,0,54,92,73.0,Beckman Coulter Diagnostics,NY,89,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na,0
Data Scientist,61-100 ,3.5,IHS Markit,"New York, NY","London, United Kingdom",10000+ ,2016,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",0,0,61,100,80.5,IHS Markit,NY,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,0
Data Scientist,81-140 ,-1.0,ALIN,"New York, NY","Noida, India",unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,81,140,110.5,ALI,NY,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,data scientist,na,M,0
Staff BI and Data Engineer,80-148 ,2.9,Affinity Solutions,"San Jose, CA","New York, NY",51 - 200 ,1998,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114.0,Affinity Solutions,CA,26,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,data engineer,na,M,0
Data Scientist,108-171 ,3.5,e-IT Professionals Corp.,"Foster City, CA","Canton, MI",51 - 200 ,-1,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),-1,0,0,108,171,139.5,e-IT Professionals Corp.,CA,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,0
Data Scientist,112-179 ,4.8,TechProjects,"New York, NY","North Brunswick, NJ",1 - 50 ,2011,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,112,179,145.5,TechProjects,NY,13,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na,0
Data Scientist,63-111 ,4.0,Biz2Credit Inc,"New York, NY","New York, NY",201 - 500 ,2007,Company - Private,Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",0,0,63,111,87.0,Biz2Credit Inc,NY,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
Data Scientist,75-126 ,4.2,PeoplesBank,"Holyoke, MA","Holyoke, MA",201 - 500 ,1885,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),-1,0,0,75,126,100.5,PeoplesBank,MA,139,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,1
Data Scientist Manager,110-184 ,3.8,Capgemini,"New York, NY","Paris, France",10000+ ,1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,0,110,184,147.0,Capgemini,NY,57,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,data scientist,na,M,0
Data Engineer,76-145 ,3.7,GNY Insurance Companies,"New York, NY","New York, NY",201 - 500 ,1914,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,76,145,110.5,GNY Insurance Companies,NY,110,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M,1
Marketing Data Analyst,36-62 ,3.9,Citadel Federal Credit Union,"Exton, PA","Exton, PA",501 - 1000 ,1937,Nonprofit Organization,Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49.0,Citadel Federal Credit Union,PA,87,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na,1
Data Scientist,70-118 ,4.6,"Conch Technologies, Inc","Waltham, MA","Memphis, TN",51 - 200 ,-1,Company - Private,Consulting,Business Services,$5 to $10 million (USD),-1,0,0,70,118,94.0,"Conch Technologies, Inc",MA,-1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,M,0
Senior Data Scientist,94-153 ,4.3,Medidata Solutions,"New York, NY","New York, NY",1001 - 5000 ,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,94,153,123.5,Medidata Solutions,NY,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
"Principal Scientist, Hematology",54-115 ,3.3,Rochester Regional Health,"Rochester, NY","Rochester, NY",10000+ ,2014,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,Rochester Regional Health,NY,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,1
Data Analyst,50-92 ,3.7,CALIBRE Systems,"Alexandria, VA","Alexandria, VA",501 - 1000 ,1989,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71.0,CALIBRE Systems,VA,35,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na,1
Software Data Engineer - College,49-97 ,4.0,HP Inc.,"Corvallis, OR","Palo Alto, CA",10000+ ,1939,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,49,97,73.0,HP Inc.,OR,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,M,0
"Director - Data, Privacy and AI Governance",67-135 ,3.6,MassMutual,"Boston, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,67,135,101.0,MassMutual,MA,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,director,na,na,0
Staff Machine Learning Engineer,138-224 ,3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 - 500 ,2007,Company - Private,Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138,224,100.62601078167116,Tapjoy,CA,17,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,machine learning engineer,na,na,1
Data Scientist,80-139 ,3.7,Northrop Grumman,"San Diego, CA","Falls Church, VA",10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,80,139,109.5,Northrop Grumman,CA,85,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na,0
Lead Data Scientist,158-211 ,3.7,Visa Inc.,"Bellevue, WA","Foster City, CA",10000+ ,1958,Company - Public,IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,158,211,100.62601078167116,Visa Inc.,WA,66,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,data scientist,sr,na,0
Senior Data Scientist - Algorithms,150-180 ,3.9,Quartet Health,"New York, NY","New York, NY",201 - 500 ,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,150,180,165.0,Quartet Health,NY,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,data scientist,sr,M,1
Information Security Data Analyst,42-80 ,3.7,Motorola Solutions,"Chicago, IL","Chicago, IL",10000+ ,1928,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61.0,Motorola Solutions,IL,96,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,analyst,na,M,1
Lead Data Engineer,190-220,4.1,Credit Sesame,"Mountain View, CA","Mountain View, CA",51 - 200 ,2010,Company - Private,Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190,220,100.62601078167116,Credit Sesame,CA,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,na,1
Data Analyst,42-77 ,3.1,Success Academy Charter Schools,"New York, NY","New York, NY",1001 - 5000 ,2006,School / School District,K-12 Education,Education,$100 to $500 million (USD),-1,0,0,42,77,59.5,Success Academy Charter Schools,NY,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Scientist Manufacturing - Kentucky BioProcessing,68-139 ,3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",5001 - 10000 ,1875,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,Reynolds American,KY,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
Consultant - Analytics Consulting,54-71 ,3.0,Infosys,"Hartford, CT","Bengaluru, India",10000+ ,1981,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data analitics,na,na,0
Data Analytics Project Manager,34-92 ,3.6,MassMutual,"Springfield, MA","Springfield, MA",5001 - 10000 ,1851,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,34,92,63.0,MassMutual,MA,173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data scientist project manager,na,M,1
Data Analyst,47-85 ,3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",1 - 50 ,1980,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66.0,AXION Healthcare Solutions,NY,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Data Engineer,65-124 ,3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 - 1000 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,Alignment Healthcare,CA,11,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,M,1
Data Scientist,56-95 ,4.2,ExecOnline,"New York, NY","New York, NY",51 - 200 ,2012,Company - Private,Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,ExecOnline,NY,12,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,na,na,1
Machine Learning Engineer,62-112 ,4.0,Mteq,"Fort Belvoir, VA","Lorton, VA",501 - 1000 ,1954,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87.0,Mteq,VA,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,na,na,0
Senior Data Scientist Oncology,107-173 ,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140.0,AstraZeneca,MD,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,0
Data Scientist,64-108 ,3.7,Brillient,"Silver Spring, MD","Reston, VA",201 - 500 ,2006,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,Brillient,MD,18,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,0
Senior Data Scientist,89-144 ,4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",1 - 50 ,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,Entefy,CA,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,1
Senior Scientist (Neuroscience),109-200 ,3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 - 5000 ,2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,1
Machine Learning Engineer - Regulatory,61-113 ,3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 - 1000 ,1973,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,Cboe Global Markets,KS,51,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,machine learning engineer,na,na,0
Marketing Data Analyst,35-62 ,3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 - 5000 ,1986,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,San Manuel Casino,CA,38,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,analyst,na,M,1
Data Engineer,55-105 ,3.4,Trace3,"Houston, TX","Irvine, CA",501 - 1000 ,2002,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80.0,Trace3,TX,22,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
Medical Laboratory Scientist,18-25,4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1001 - 5000 ,1977,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,18,25,100.62601078167116,Texas Health Huguley Hospital,TX,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
R&D Specialist/ Food Scientist,39-66 ,2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",501 - 1000 ,-1,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,Teasdale Latin Foods,IL,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,0
Principal Data Scientist,135-211 ,3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",10000+ ,1939,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,Northrop Grumman,CA,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,M,0
Data Engineer,57-80 ,3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",501 - 1000 ,1997,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,Saama Technologies Inc,AZ,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,0
Data Scientist - Alpha Insights,129-215 ,4.4,Two Sigma,"New York, NY","New York, NY",1001 - 5000 ,2001,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1,0,0,129,215,172.0,Two Sigma,NY,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,P,1
"Data Scientist, Office of Data Science",86-143 ,3.3,Liberty Mutual Insurance,"Boston, MA","Boston, MA",10000+ ,1912,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,86,143,114.5,Liberty Mutual Insurance,MA,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
"Associate Principal Scientist, Pharmacogenomics",63-127 ,3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95.0,AstraZeneca,MD,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,sr,P,0
Data Scientist - Systems Engineering,50-89 ,3.2,MITRE,"Bedford, MA","Bedford, MA",5001 - 10000 ,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,MITRE,MA,66,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,data scientist,na,na,1
Data Engineer,43-86 ,3.2,Guidepoint,"New York, NY","New York, NY",501 - 1000 ,2003,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Coleman Research, AlphaSights, Third Bridge",0,0,43,86,64.5,Guidepoint,NY,21,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,na,na,1
"Scientist, Bacteriology",74-149 ,2.1,Cerus Corporation,"Concord, CA","Concord, CA",201 - 500 ,-1,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),-1,0,0,74,149,111.5,Cerus Corporation,CA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,P,1
Data Scientist,71-124 ,4.0,Strategic Financial Solutions,"New York, NY","New York, NY",501 - 1000 ,2007,Company - Private,Consumer Product Rental,Consumer Services,Unknown / Non-Applicable,"National Debt Relief, Freedom Financial Network",0,0,71,124,97.5,Strategic Financial Solutions,NY,17,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,na,1
"Associate Director, Platform and DevOps- Data Engineering and Aritifical Intelligence",113-196 ,3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+ ,1781,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Novartis, Baxter, Pfizer",0,0,113,196,154.5,Takeda Pharmaceuticals,MA,243,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,data engineer,na,M,0
Senior Research Scientist-Machine Learning,81-167 ,2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 - 1000 ,1984,College / University,Colleges & Universities,Education,Unknown / Non-Applicable,-1,0,0,81,167,124.0,Software Engineering Institute,PA,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,machine learning engineer,sr,P,1
Data Scientist,69-121 ,3.4,"Remedy BPCI Partners, LLC.","New York, NY","Norwalk, CT",201 - 500 ,2011,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Healthfirst (New York), naviHealth",0,0,69,121,95.0,"Remedy BPCI Partners, LLC.",NY,13,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,data scientist,na,na,0
Senior Data Scientist,97-160 ,4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",201 - 500 ,2008,Company - Private,Consulting,Business Services,$50 to $100 million (USD),-1,0,0,97,160,128.5,Maven Wave Partners,IL,16,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,data scientist,sr,na,1
Principal Data Scientist,150-238 ,3.2,The Climate Corporation,"San Francisco, CA","San Francisco, CA",501 - 1000 ,2006,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,"Granular, Intuit, John Deere",0,0,150,238,100.62601078167116,The Climate Corporation,CA,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na,1
Data Scientist,77-132 ,3.5,Crossix Solutions,"New York, NY","New York, NY",201 - 500 ,2005,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,77,132,104.5,Crossix Solutions,NY,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,data scientist,na,M,1
Clinical Laboratory Scientist,24-39,3.7,Vail Health,"Vail, CO","Vail, CO",501 - 1000 ,1966,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,1,0,24,39,31.5,Vail Health,CO,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,na,1
Data Engineer - Consultant (Charlotte Based),59-112 ,4.2,Clarity Insights,"Charlotte, NC","Chicago, IL",201 - 500 ,2008,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,59,112,85.5,Clarity Insights,NC,16,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,data engineer,na,na,0
"Data Analyst 1, full-time contract worker for up to 12 months",35-65 ,4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",10000+ ,-1,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown / Non-Applicable,-1,0,0,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,UT,-1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na,1
Data Engineer,79-147 ,3.1,NCSOFT,"Aliso Viejo, CA","Seoul, South Korea",1001 - 5000 ,1997,Company - Public,Video Games,Media,$10+ billion (USD),"Blizzard Entertainment, Riot Games, Electronic Arts",0,0,79,147,113.0,NCSOFT,CA,27,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,data engineer,na,na,0
"Scientist, Immuno-Oncology",62-119 ,3.9,GSK,"Cambridge, MA","Brentford, United Kingdom",10000+ ,1830,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Pfizer, AstraZeneca, Merck",0,0,62,119,90.5,GSK,MA,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,other scientist,na,M,0
Senior Data Scientist,119-187 ,4.3,Factual,"Los Angeles, CA","Los Angeles, CA",51 - 200 ,2008,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,Foursquare,0,0,119,187,153.0,Factual,CA,16,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,na,1
Products Data Analyst II,90-157 ,3.3,TriNet,"Dublin, CA","Dublin, CA",1001 - 5000 ,1988,Company - Public,Consulting,Business Services,$2 to $5 billion (USD),"Paychex, Insperity, ADP",0,0,90,157,123.5,TriNet,CA,36,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,analyst,na,M,1
Lead Data Analyst,32-62 ,3.9,Signpost,"New York, NY","New York, NY",201 - 500 ,2010,Company - Private,Internet,Information Technology,$10 to $25 million (USD),-1,0,0,32,62,47.0,Signpost,NY,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,na,1
Analytics Manager - Data Mart,42-86 ,3.5,Central California Alliance for Health,"Scotts Valley, CA","Scotts Valley, CA",501 - 1000 ,1996,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,42,86,64.0,Central California Alliance for Health,CA,28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data scientist project manager,na,na,1
Data Science Engineer - Mobile,116-208 ,4.0,Adobe,"San Jose, CA","San Jose, CA",10000+ ,1982,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Apple, Microsoft",0,0,116,208,162.0,Adobe,CA,42,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,data scientist,na,M,1
Senior Data Scientist - R&D Oncology,102-172 ,3.9,AstraZeneca,"New York, NY","Cambridge, United Kingdom",10000+ ,1913,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,102,172,137.0,AstraZeneca,NY,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data scientist,sr,P,0
Sr. Data Engineer - Contract-to-Hire (Java),69-127 ,3.0,Pilot Flying J Travel Centers LLC,"Knoxville, TN","Knoxville, TN",10000+ ,1958,Company - Private,Gas Stations,Retail,$10+ billion (USD),"TravelCenters of America, Love's Travel Stops & Country Stores, Wawa",0,0,69,127,98.0,Pilot Flying J Travel Centers LLC,TN,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data engineer,sr,M,1
